Date,Open,High,Low,Close,Volume
2020-04-13,7275.45,7398.16,7249.95,7372.22,10122995
2020-04-14,7381.54,7501.28,7341.57,7452.77,8150256
2020-04-15,7471.7,7569.17,7372.82,7500.01,19209764
2020-04-16,7512.03,7654.19,7442.8,7614.78,19688627
2020-04-17,7574.38,7872.87,7458.2,7751.12,13568736
2020-04-18,7774.26,7895.86,7700.91,7827.33,5235194
2020-04-19,7849.34,8011.87,7804.53,7931.94,14663783
2020-04-20,7951.7,8028.24,7921.24,7987.15,11063572
2020-04-21,7996.08,8152.07,7975.04,8139.13,10934991
2020-04-22,8144.51,8326.93,8080.99,8237.29,7545414
2020-04-23,8262.8,8485.92,8030.85,8336.56,12582960
2020-04-24,8384.66,8454.58,8341.49,8409.27,17100892
2020-04-25,8385.22,8663.28,8319.53,8517.64,9421440
2020-04-26,8545.19,8803.33,8342.85,8609.7,21363966
2020-04-27,8607.47,8772.64,8567.26,8739.04,8422854
2020-04-28,8735.64,8951.51,8606.74,8833.76,6807052
2020-04-29,8793.04,8978.68,8757.78,8959.9,15980609
2020-04-30,8952.25,9216.0,8823.03,9056.74,21287216
2020-05-01,9029.65,9342.21,8906.14,9203.89,21799732
2020-05-02,9191.08,9432.56,9046.2,9308.55,17840224
2020-05-03,9277.88,9411.33,9239.09,9383.48,9422113
2020-05-04,9370.85,9678.25,9146.69,9503.58,22536490
2020-05-05,9492.0,9806.64,9115.61,9601.41,23560486
2020-05-06,9604.2,9773.91,9582.71,9748.23,8387290
2020-05-07,9701.01,9896.03,9600.91,9823.91,17858856
2020-05-08,9781.31,10100.63,9660.55,10000.0,13897890
2020-05-09,10010.86,10176.67,9910.18,9978.81,14089468
2020-05-10,9954.93,10170.68,9928.01,10085.19,20121877
2020-05-11,10117.7,10224.5,9933.8,10089.98,6803040
2020-05-12,10096.79,10474.57,9794.89,10162.56,16601050
2020-05-13,10181.06,10411.82,9841.04,10094.59,8262881
2020-05-14,10137.31,10167.36,10053.08,10087.97,13549017
2020-05-15,10078.6,10186.83,10046.13,10108.32,17898200
2020-05-16,10090.9,10350.83,9908.61,10138.91,9165404
2020-05-17,10165.42,10251.09,9974.87,10158.65,11115817
2020-05-18,10174.18,10322.72,9952.22,10160.6,19897843
2020-05-19,10154.89,10253.72,10105.62,10152.12,16837537
2020-05-20,10194.49,10319.57,10040.72,10147.08,13945083
2020-05-21,10140.61,10284.98,10042.51,10152.75,9236794
2020-05-22,10153.75,10476.52,9980.13,10199.55,12335013
2020-05-23,10200.2,10272.71,10174.16,10231.55,18891373
2020-05-24,10202.86,10260.29,10111.67,10174.49,17636915
2020-05-25,10176.85,10434.71,10041.77,10175.26,8869305
2020-05-26,10217.9,10337.29,10113.49,10178.04,17814145
2020-05-27,10191.63,10429.31,10108.31,10265.69,6772452
2020-05-28,10266.65,10323.58,10190.62,10251.94,5877762
2020-05-29,10246.97,10391.3,10090.13,10288.86,14617687
2020-05-30,10299.07,10362.82,10258.68,10326.85,8692665
2020-05-31,10350.08,10478.62,10283.91,10330.05,6454443
2020-06-01,10348.93,10375.96,10302.14,10324.66,17624679
2020-06-02,10314.38,10342.01,10201.6,10288.31,12892286
2020-06-03,10298.33,10338.09,10247.57,10285.78,17886009
2020-06-04,10300.59,10522.0,10096.93,10272.27,17171396
2020-06-05,10241.23,10505.31,10133.5,10332.6,18826441
2020-06-06,10337.82,10445.3,10324.97,10406.25,10826635
2020-06-07,10338.78,10719.72,10250.87,10449.21,9524675
2020-06-08,10464.34,10619.24,10068.8,10458.91,14708467
2020-06-09,10479.63,10588.43,10409.24,10460.77,8640162
2020-06-10,10484.23,10535.81,10410.11,10443.89,18189644
2020-06-11,10431.51,10764.5,10229.81,10449.5,13953475
2020-06-12,10459.19,10481.62,10426.43,10470.23,9639849
2020-06-13,10514.95,10687.78,10452.4,10520.19,16083814
2020-06-14,10564.8,10621.92,10439.02,10553.51,20658241
2020-06-15,10552.59,10769.76,10447.29,10564.5,6617891
2020-06-16,10568.92,10629.48,10454.15,10567.29,7153587
2020-06-17,10602.5,10661.64,10507.57,10577.58,18888969
2020-06-18,10529.96,10597.53,10514.76,10571.59,7278062
2020-06-19,10561.34,10611.96,10487.76,10552.45,6113129
2020-06-20,10594.73,10625.87,10503.41,10533.34,10877027
2020-06-21,10564.15,10698.15,10420.0,10527.81,13086033
2020-06-22,10539.47,10643.25,10448.28,10546.64,14658354
2020-06-23,10499.0,10577.69,10459.5,10560.54,13623269
2020-06-24,10558.96,10789.0,10457.83,10572.71,20634915
2020-06-25,10554.0,10701.12,10517.94,10595.88,18599980
2020-06-26,10606.4,10627.72,10536.94,10563.06,22452402
2020-06-27,10537.41,10750.62,10446.71,10603.12,13406369
2020-06-28,10570.49,10799.27,10494.27,10624.81,7184878
2020-06-29,10558.99,10699.62,10515.69,10666.99,21607531
2020-06-30,10706.08,10822.41,10538.94,10692.46,5803839
2020-07-01,10679.64,10745.44,10645.66,10731.15,18110069
2020-07-02,10736.21,10856.68,10497.25,10723.58,6132609
2020-07-03,10723.51,10882.41,10532.4,10699.11,18617052
2020-07-04,10664.85,10742.26,10610.43,10667.11,21538938
2020-07-05,10626.81,10757.18,10585.47,10698.51,12817069
2020-07-06,10666.24,10883.14,10578.21,10754.84,9767362
2020-07-07,10731.51,10894.85,10576.51,10784.01,9588836
2020-07-08,10795.87,10969.89,10732.25,10815.97,14937198
2020-07-09,10790.15,10837.74,10691.27,10753.28,8677849
2020-07-10,10809.63,10858.05,10639.54,10789.3,16664824
2020-07-11,10822.55,10904.81,10744.42,10776.73,12806232
2020-07-12,10802.86,10918.85,10691.84,10846.24,10760145
2020-07-13,10842.35,10929.95,10779.89,10850.32,14950509
2020-07-14,10899.61,11135.07,10771.94,10934.96,14984713
2020-07-15,10927.81,11025.93,10732.72,10911.46,8859555
2020-07-16,10910.44,10955.9,10770.25,10835.66,17486610
2020-07-17,10841.18,11083.99,10476.79,10817.56,23321781
2020-07-18,10840.34,11016.85,10704.72,10915.84,12409535
2020-07-19,10936.7,11061.38,10920.94,11046.7,8739902
2020-07-20,11030.95,11329.37,10884.13,11061.46,19764370
2020-07-21,11043.77,11110.27,10901.65,11012.24,8570563
2020-07-22,11033.38,11222.29,10814.39,11014.34,6397444
2020-07-23,11037.98,11128.07,10924.15,10995.77,16873328
2020-07-24,10982.8,11208.77,10800.18,11036.43,9585249
2020-07-25,10983.88,11175.84,10858.1,11042.13,9433611
2020-07-26,11035.26,11204.18,10792.86,11112.53,23596067
2020-07-27,11133.32,11177.44,11000.48,11070.0,12150522
2020-07-28,11129.96,11263.53,11049.33,11164.32,23176938
2020-07-29,11124.2,11379.03,10825.13,11097.88,10043246
2020-07-30,11083.68,11132.36,10951.26,10998.34,21832263
2020-07-31,10985.49,11059.44,10846.22,10916.71,14364945
2020-08-01,10961.11,11052.34,10794.91,10889.34,7132280
2020-08-02,10888.19,10911.42,10827.74,10856.66,17745781
2020-08-03,10827.11,10961.96,10722.6,10868.24,20005543
2020-08-04,10886.45,10962.85,10727.68,10869.01,8589832
2020-08-05,10855.82,10980.68,10645.23,10835.6,17923184
2020-08-06,10795.8,10954.12,10740.95,10858.01,13292120
2020-08-07,10828.93,10873.15,10767.07,10831.7,17669154
2020-08-08,10888.05,11026.92,10732.56,10831.55,18938782
2020-08-09,10844.04,11127.34,10497.87,10770.33,6007659
2020-08-10,10773.81,10889.33,10615.05,10752.47,8265338
2020-08-11,10744.41,10798.08,10715.21,10752.9,13853078
2020-08-12,10762.33,10861.09,10598.32,10716.46,22023726
2020-08-13,10725.47,10964.92,10536.89,10672.83,11863001
2020-08-14,10682.19,10811.92,10491.82,10621.0,16322093
2020-08-15,10624.66,10650.68,10541.78,10586.61,5753545
2020-08-16,10614.21,10739.05,10410.89,10560.72,17364185
2020-08-17,10561.45,10770.69,10444.84,10534.58,15835799
2020-08-18,10503.68,10591.05,10461.67,10571.57,16849061
2020-08-19,10552.14,10695.2,10402.96,10578.53,19790256
2020-08-20,10515.72,10615.77,10474.46,10574.6,7931136
2020-08-21,10638.89,10679.87,10499.85,10552.36,9989577
2020-08-22,10579.67,10684.65,10360.13,10520.26,21625351
2020-08-23,10494.07,10549.65,10412.42,10503.93,8396579
2020-08-24,10495.05,10684.83,10325.21,10457.48,16876172
2020-08-25,10437.5,10497.29,10346.11,10446.62,18067685
2020-08-26,10494.96,10516.03,10379.98,10399.93,18345114
2020-08-27,10355.63,10434.87,10253.27,10318.24,9207135
2020-08-28,10321.79,10343.62,10248.0,10286.87,8966043
2020-08-29,10283.52,10464.47,9960.47,10317.44,17447284
2020-08-30,10343.03,10401.3,10332.57,10383.33,8206321
2020-08-31,10380.09,10531.49,10240.86,10390.64,16284731
2020-09-01,10335.83,10398.45,10302.89,10364.56,13900496
2020-09-02,10356.75,10572.03,10164.51,10321.74,12029417
2020-09-03,10291.63,10408.59,10238.8,10280.88,11071535
2020-09-04,10283.33,10310.31,10153.41,10212.42,20099128
2020-09-05,10256.36,10523.15,10041.69,10200.0,13942292
2020-09-06,10146.77,10403.06,10009.35,10242.33,16364937
2020-09-07,10217.74,10445.81,10024.19,10339.99,22038227
2020-09-08,10322.84,10426.33,10303.79,10395.74,16094219
2020-09-09,10383.84,10451.37,10372.15,10419.38,20958786
2020-09-10,10442.51,10531.59,10274.76,10439.48,7823252
2020-09-11,10434.05,10626.99,10383.18,10510.58,19516684
2020-09-12,10523.7,10780.42,10449.71,10536.39,10739533
2020-09-13,10516.61,10626.13,10390.93,10527.9,18806807
2020-09-14,10535.16,10655.32,10431.11,10549.57,20887696
2020-09-15,10574.19,10633.32,10535.56,10607.69,11442601
2020-09-16,10584.39,11076.2,10404.69,10707.94,13341650
2020-09-17,10733.04,10882.7,10644.21,10771.77,19471206
2020-09-18,10773.46,10920.81,10581.98,10845.86,8425307
2020-09-19,10879.87,10996.0,10820.92,10953.08,20086923
2020-09-20,10946.46,11077.43,10807.73,11020.34,8340494
2020-09-21,11032.95,11132.78,11009.55,11095.76,21957534
2020-09-22,11094.41,11245.85,10880.42,11127.55,10435307
2020-09-23,11124.34,11220.64,11061.36,11141.71,17258246
2020-09-24,11150.37,11373.26,11093.93,11217.54,8064576
2020-09-25,11235.6,11331.53,11075.72,11253.39,12110013
2020-09-26,11211.21,11377.11,11173.59,11360.35,12649546
2020-09-27,11409.21,11485.27,11269.35,11356.47,14322054
2020-09-28,11293.11,11473.79,11125.82,11370.57,6291320
2020-09-29,11347.21,11668.02,11022.07,11431.05,24554066
2020-09-30,11427.82,11694.42,11272.69,11529.28,6674274
2020-10-01,11543.54,11838.14,11419.62,11605.22,19547282
2020-10-02,11660.1,11824.81,11511.49,11613.55,15917923
2020-10-03,11548.8,12130.8,11285.35,11692.89,16305867
2020-10-04,11675.08,11771.8,11645.06,11742.31,11691530
2020-10-05,11667.39,11970.97,11507.0,11874.76,16799177
2020-10-06,11875.89,11896.59,11834.48,11873.23,18466284
2020-10-07,11882.91,12133.89,11745.86,11986.63,8947672
2020-10-08,12043.83,12213.57,11760.96,11986.72,12069447
2020-10-09,11991.06,12182.69,11791.37,12091.41,7546856
2020-10-10,12129.28,12237.07,12067.98,12115.37,8041491
2020-10-11,12136.59,12293.37,11959.92,12180.37,6790449
2020-10-12,12164.46,12643.44,11898.11,12223.45,10925475
2020-10-13,12171.78,12414.96,12048.38,12269.87,21336539
2020-10-14,12279.99,12504.85,12103.28,12358.47,12897754
2020-10-15,12303.15,12497.24,12216.04,12402.43,14311397
2020-10-16,12450.62,12629.73,12302.79,12487.93,8819079
2020-10-17,12481.86,12628.37,12344.41,12495.4,17097427
2020-10-18,12540.2,12655.69,12429.68,12493.07,13934778
2020-10-19,12475.07,12998.1,12097.92,12556.07,24166995
2020-10-20,12566.19,12838.35,12251.19,12726.13,22898811
2020-10-21,12734.12,12891.29,12666.64,12800.0,24288993
2020-10-22,12798.27,13134.26,12738.07,13041.93,12899009
2020-10-23,13025.0,13183.04,12875.95,13095.39,19486596
2020-10-24,13110.8,13679.7,12621.89,13212.11,14445212
2020-10-25,13175.4,13543.85,13058.41,13374.22,29027108
2020-10-26,13325.7,13620.02,13121.05,13488.18,28302046
2020-10-27,13538.47,13939.76,13410.74,13671.63,20763365
2020-10-28,13701.45,13927.16,13566.99,13825.61,35364391
2020-10-29,13828.34,14118.2,13777.43,14041.95,21922581
2020-10-30,14112.1,14352.58,14035.85,14170.17,16623233
2020-10-31,14158.79,14509.68,14028.58,14298.85,11169451
2020-11-01,14355.59,14481.68,14299.19,14452.18,23282180
2020-11-02,14459.79,14836.5,14279.22,14614.41,31347135
2020-11-03,14569.48,14804.63,14544.42,14759.0,30654803
2020-11-04,14840.83,14970.9,14709.47,14872.54,24940833
2020-11-05,14916.74,15240.84,14690.33,15015.32,21495298
2020-11-06,15009.86,15538.28,14835.33,15250.43,26622137
2020-11-07,15283.7,15431.23,15229.1,15390.08,28768648
2020-11-08,15371.44,15813.22,14930.18,15495.96,19859629
2020-11-09,15534.5,15675.05,15490.67,15609.78,24302963
2020-11-10,15497.81,15874.53,15477.39,15829.93,31295484
2020-11-11,15781.5,16204.11,15640.75,16067.26,35599362
2020-11-12,16114.46,16371.69,15931.69,16244.61,32955717
2020-11-13,16232.44,16497.78,16066.74,16409.41,11237275
2020-11-14,16419.63,16878.53,16156.82,16641.94,12839303
2020-11-15,16574.7,16832.7,16415.27,16744.89,35338718
2020-11-16,16837.71,17062.37,16776.02,16900.77,33624476
2020-11-17,16961.13,17063.76,16894.91,17016.03,22387717
2020-11-18,17005.78,17512.65,16819.39,17198.62,29585042
2020-11-19,17177.74,17585.01,16884.36,17413.4,42276521
2020-11-20,17467.19,17789.61,17403.68,17679.95,42952902
2020-11-21,17785.1,18053.81,17732.84,17946.06,37185147
2020-11-22,17997.41,18526.52,17741.76,18159.01,15818047
2020-11-23,18277.32,18299.14,18169.86,18222.22,34438048
2020-11-24,18171.8,18485.32,18130.79,18390.39,14214917
2020-11-25,18345.18,18839.33,18073.42,18561.56,43206134
2020-11-26,18495.35,18828.63,18428.6,18806.98,17870075
2020-11-27,18831.91,19157.76,18775.09,19101.22,36058336
2020-11-28,19111.29,19516.47,19016.63,19353.32,32231504
2020-11-29,19344.5,19984.82,18882.53,19524.28,38367347
2020-11-30,19571.68,19885.94,19401.36,19700.0,32228086
2020-12-01,19772.83,20399.35,19191.07,19928.99,16036191
2020-12-02,19837.77,20349.29,19782.9,20293.04,41712803
2020-12-03,20256.69,20676.31,20159.01,20616.39,26024846
2020-12-04,20667.11,20925.28,20479.15,20796.33,23498603
2020-12-05,20767.15,21100.81,20536.39,20954.9,46139945
2020-12-06,20904.72,21262.57,20712.99,21067.9,37675185
2020-12-07,21132.28,21839.23,20897.18,21374.03,44044224
2020-12-08,21291.35,21765.8,21243.41,21711.52,38215754
2020-12-09,21691.88,22148.47,21659.46,22107.77,46064901
2020-12-10,22129.56,22438.53,22079.33,22394.1,44162839
2020-12-11,22355.55,22815.08,22178.19,22630.66,40642316
2020-12-12,22683.83,22975.21,22543.33,22866.89,55364368
2020-12-13,22827.87,23376.87,22708.14,23110.0,37759387
2020-12-14,23207.66,23690.8,23099.73,23541.44,42660163
2020-12-15,23532.56,24271.13,23146.99,23732.31,52455561
2020-12-16,23780.1,24587.33,23056.12,24091.53,31984189
2020-12-17,24145.45,24473.0,23887.91,24389.9,38549260
2020-12-18,24343.98,24925.96,24271.2,24795.91,59687488
2020-12-19,24643.16,25249.99,24431.09,25083.63,15556750
2020-12-20,25110.77,25468.97,24998.72,25247.73,31438750
2020-12-21,25253.2,25688.06,25099.33,25552.66,41788258
2020-12-22,25595.27,26129.72,25404.93,25974.68,15097143
2020-12-23,25957.03,26241.45,25842.1,26179.05,64754400
2020-12-24,26145.25,26840.38,25919.52,26621.46,27460882
2020-12-25,26781.87,26939.49,26684.84,26767.79,32031214
2020-12-26,26649.55,27656.05,26427.83,27235.89,54291115
2020-12-27,27295.86,27904.35,26918.27,27442.76,34051773
2020-12-28,27395.45,27986.82,27258.66,27927.37,49139400
2020-12-29,27899.23,29048.5,27384.93,28183.93,63283333
2020-12-30,28157.12,28722.16,28043.33,28601.35,61763703
2020-12-31,28532.41,29035.58,28425.61,29000.0,93352991
2021-01-01,29049.7,30934.44,28786.59,30340.11,35552840
2021-01-02,30466.69,31723.05,30362.69,31631.58,33834667
2021-01-03,31676.18,33278.8,31215.49,32779.61,61658794
2021-01-04,32789.78,34573.7,32520.86,34351.51,35328259
2021-01-05,34249.85,36966.26,33889.15,35822.86,83627015
2021-01-06,35878.4,37668.43,35018.98,37375.07,76283264
2021-01-07,37616.85,39095.82,37494.3,38998.59,97530214
2021-01-08,38954.05,40792.96,38863.94,40700.0,46350129
2021-01-09,40654.09,41368.69,39899.37,40290.84,64025416
2021-01-10,40223.02,40341.78,39583.21,39699.83,57954283
2021-01-11,39641.54,39719.88,38616.21,38793.23,41288151
2021-01-12,38473.73,38623.52,37705.71,38128.98,74019106
2021-01-13,38175.31,38308.85,37409.64,37524.69,66163769
2021-01-14,37429.51,37586.29,36973.52,37210.3,80468139
2021-01-15,37030.54,37553.13,36495.6,36763.61,89499983
2021-01-16,36846.68,36919.0,36061.9,36132.32,77495351
2021-01-17,36015.03,36127.39,35371.21,35449.83,75111444
2021-01-18,35413.82,36098.29,34069.41,34769.7,25620487
2021-01-19,34922.66,35745.02,34019.3,34318.45,28770057
2021-01-20,34173.37,34261.94,33757.3,33870.13,73671274
2021-01-21,33714.41,34033.71,32891.18,33420.59,38540998
2021-01-22,33447.59,33878.05,32359.45,32822.98,45284189
2021-01-23,32936.16,33436.62,31676.55,32272.98,30214933
2021-01-24,32120.56,32273.55,31647.74,31782.37,32372727
2021-01-25,31821.24,32221.61,30900.68,31329.63,63270946
2021-01-26,31384.24,31608.33,30856.84,30993.95,38276451
2021-01-27,30802.48,31168.47,29790.32,30400.0,56839679
2021-01-28,30472.82,31377.68,30327.83,31301.69,31334583
2021-01-29,31384.01,32174.48,31256.27,31890.17,75818185
2021-01-30,31860.34,33098.22,31585.33,32794.78,79666316
2021-01-31,32917.99,33866.25,32321.22,33656.49,53205439
2021-02-01,33771.24,35706.88,32896.03,34525.39,89521327
2021-02-02,34536.07,35576.35,34395.02,35468.02,48756449
2021-02-03,35419.99,37175.37,34971.75,36529.76,85330234
2021-02-04,36423.15,37828.43,36278.79,37477.6,80909383
2021-02-05,37473.37,38974.11,36617.49,38140.15,111380905
2021-02-06,38205.34,39473.9,37628.03,39084.69,50145623
2021-02-07,39046.68,40296.96,38875.39,40085.48,42449111
2021-02-08,39821.21,41538.13,39695.82,41394.61,50518501
2021-02-09,41552.16,42773.92,40556.98,42148.55,46074650
2021-02-10,42172.61,43560.36,42062.23,43407.71,46312983
2021-02-11,43358.28,45100.16,42744.7,44306.28,73431787
2021-02-12,44420.21,45898.8,44314.34,45758.25,75475966
2021-02-13,45967.55,47250.2,44743.72,46836.84,132939551
2021-02-14,46443.14,48511.79,45719.75,48077.14,55622022
2021-02-15,48139.78,49830.61,47203.69,49178.48,149313502
2021-02-16,48967.99,50810.09,48532.13,50533.16,136155917
2021-02-17,50608.83,52087.12,50531.46,51975.53,148443472
2021-02-18,51995.48,53537.46,51844.47,53449.94,160238115
2021-02-19,53551.87,56327.44,52572.49,55007.22,128290112
2021-02-20,54924.83,57004.08,54156.6,56192.47,138597324
2021-02-21,55876.69,58047.51,54235.04,57500.0,111374393
2021-02-22,57422.31,58460.05,55154.77,55560.8,116026953
2021-02-23,55628.61,55769.8,53691.94,53755.24,186162454
2021-02-24,53918.99,54145.8,51428.55,51540.71,93318276
2021-02-25,51359.52,51766.39,48940.61,49746.39,44636840
2021-02-26,49899.67,50118.3,47844.13,48268.95,128875913
2021-02-27,48175.14,49238.16,45946.4,46763.13,108813903
2021-02-28,46813.98,47409.92,44288.21,45100.0,114319196
2021-03-01,45031.01,47350.43,44304.78,46163.77,41935289
2021-03-02,46189.0,47457.08,46007.0,47274.25,90312935
2021-03-03,47400.74,49083.01,46437.76,48064.26,65697522
2021-03-04,47887.33,51040.21,47002.67,49430.01,139481493
2021-03-05,49329.19,50820.39,49251.5,50718.32,51181800
2021-03-06,50746.46,52736.02,50289.83,52031.44,121548207
2021-03-07,52406.31,53552.12,51911.44,52873.93,48183204
2021-03-08,52737.01,54241.63,52680.81,54037.19,44135295
2021-03-09,54367.92,56316.7,53672.37,55439.82,77035257
2021-03-10,55773.2,58438.19,54335.53,57185.56,87361006
2021-03-11,57168.86,58891.55,56790.83,58696.22,118159109
2021-03-12,58643.72,60599.01,57201.8,59864.75,60389940
2021-03-13,59740.46,61358.93,59659.37,61200.0,76120210
2021-03-14,61187.48,61526.38,61039.45,61432.41,49556019
2021-03-15,61173.16,62220.46,60671.76,61433.48,111472259
2021-03-16,61419.43,61957.79,60497.55,61487.86,36602690
2021-03-17,61763.98,62131.35,60976.93,61337.06,71086507
2021-03-18,61224.61,63066.42,60289.34,61707.97,92613386
2021-03-19,61663.4,62649.44,60710.15,61822.62,119816579
2021-03-20,61507.11,62563.84,60479.15,61935.77,112279041
2021-03-21,62005.28,62447.79,61351.41,61954.4,116458808
2021-03-22,62003.56,63449.44,61393.42,62016.53,37066139
2021-03-23,62028.39,62508.04,61676.18,62034.28,110929713
2021-03-24,61993.93,62780.05,59867.07,62081.5,110727834
2021-03-25,62026.98,62395.27,61776.55,62292.89,119241815
2021-03-26,62386.69,63656.92,60966.74,62394.66,67825423
2021-03-27,62389.27,63189.66,62110.56,62780.61,120171676
2021-03-28,62839.93,63074.95,62635.06,62858.77,69870721
2021-03-29,62899.31,63546.71,61979.96,62880.38,94118157
2021-03-30,63092.3,63734.81,62067.06,62781.51,76503622
2021-03-31,62909.02,63825.2,61437.39,63008.88,77179705
2021-04-01,63045.33,64068.13,61811.71,63239.14,87348988
2021-04-02,63527.21,64657.67,62393.33,63385.97,65591689
2021-04-03,63465.89,63745.49,62931.8,63383.19,120372486
2021-04-04,63631.32,65088.65,62326.52,63777.23,96800435
2021-04-05,63893.36,64500.0,63259.35,63925.26,99793826
2021-04-06,63572.02,64989.45,62283.39,63870.13,57734636
2021-04-07,64120.15,64651.87,63923.2,64086.61,142245256
2021-04-08,64112.6,65217.23,62755.29,64521.45,107199322
2021-04-09,64511.4,65284.73,64171.09,64892.04,53246931
2021-04-10,64946.81,66531.8,63542.34,64791.12,114963260
2021-04-11,64724.06,65969.3,63950.49,64494.94,51734535
2021-04-12,64538.87,64925.26,63974.67,64318.66,40481746
2021-04-13,64204.45,65245.58,62936.17,64504.11,90937978
2021-04-14,64750.7,64946.2,64677.36,64800.0,113816911
2021-04-15,64777.92,66864.23,61962.1,63762.09,71384560
2021-04-16,63688.91,64413.36,60786.85,62394.4,97554950
2021-04-17,62221.27,62837.08,59540.89,60744.03,169266742
2021-04-18,60793.01,62035.41,57882.2,59370.15,83464876
2021-04-19,59403.47,59610.04,57417.96,57839.22,58553516
2021-04-20,57906.62,58203.78,56570.33,56739.0,166382166
2021-04-21,56564.15,56926.43,54761.17,55393.06,68040353
2021-04-22,55126.98,55723.53,54180.36,54594.63,104885848
2021-04-23,54697.1,55157.95,53538.99,53875.04,64723711
2021-04-24,54114.99,54858.08,52423.93,52749.56,107757783
2021-04-25,52587.14,53419.0,50904.74,51321.27,86465262
2021-04-26,51565.98,51767.26,49820.77,49882.17,137729498
2021-04-27,49924.65,50299.04,48243.91,48830.88,80919330
2021-04-28,48829.84,49836.71,46641.11,47751.77,90264592
2021-04-29,47694.81,48058.92,46408.62,46860.01,131827139
2021-04-30,46665.38,47446.15,44572.05,45764.91,126669926
2021-05-01,45900.52,45950.95,44727.42,44860.63,43625896
2021-05-02,44756.25,45096.71,43162.67,43760.62,109288320
2021-05-03,43658.24,43743.79,42755.5,42828.77,65200922
2021-05-04,42956.22,43043.24,41774.51,41932.45,87448677
2021-05-05,41695.57,42020.55,40788.33,40888.5,64437315
2021-05-06,40701.61,40855.71,39757.15,39900.79,67249567
2021-05-07,39898.62,40266.78,38581.6,38843.67,39675659
2021-05-08,38877.85,39242.98,37801.68,38098.85,70927900
2021-05-09,38154.25,38582.84,36975.47,37394.51,67080391
2021-05-10,37360.66,37585.62,36467.86,36723.46,39582584
2021-05-11,37002.23,37074.74,35904.95,36035.34,69700610
2021-05-12,36010.7,36539.63,34265.65,35182.04,98241492
2021-05-13,35157.68,35315.69,34238.5,34434.54,84969685
2021-05-14,34352.2,34692.74,33206.96,33453.0,59409493
2021-05-15,33465.43,33850.74,32316.47,32693.77,87861039
2021-05-16,32754.09,32972.09,31829.05,31984.41,58419962
2021-05-17,32099.89,32349.19,30563.84,31440.52,31603056
2021-05-18,31300.05,31581.95,30430.9,30763.45,60820920
2021-05-19,30740.74,30798.31,29906.01,30000.0,23518316
2021-05-20,30040.2,31102.46,28846.46,30024.27,54906557
2021-05-21,30077.15,30473.37,29615.37,30185.63,68252167
2021-05-22,30186.22,30539.18,30006.6,30425.72,38528136
2021-05-23,30475.23,31324.16,30074.29,30754.56,40892403
2021-05-24,30679.93,31192.89,30491.58,30991.1,37490836
2021-05-25,31135.94,31692.36,30490.27,31097.14,31225978
2021-05-26,31189.75,32395.37,30637.71,31224.81,55575069
2021-05-27,31098.82,31408.79,30923.86,31306.57,51062265
2021-05-28,31205.59,31903.35,30857.21,31530.9,21265883
2021-05-29,31431.87,32089.62,31161.12,31738.17,65214668
2021-05-30,31802.72,32917.71,31183.24,32005.84,26213176
2021-05-31,31882.48,32122.18,31812.57,32084.52,64325325
2021-06-01,32052.66,32222.3,31978.36,32055.07,38955419
2021-06-02,32098.79,32429.21,31948.71,32281.21,51188317
2021-06-03,32274.81,32578.26,32203.02,32463.65,23538116
2021-06-04,32488.86,32934.73,32162.37,32748.75,36315039
2021-06-05,32644.04,33219.48,32289.25,32896.72,62486294
2021-06-06,32955.42,33242.85,32861.88,33085.9,48575355
2021-06-07,33025.04,33500.26,32914.45,33429.26,64702142
2021-06-08,33396.7,33648.09,32936.19,33500.0,49661202
2021-06-09,33523.89,33773.59,33027.59,33352.85,83631298
2021-06-10,33363.16,33482.52,32717.96,32811.36,76136591
2021-06-11,32813.72,33389.82,32110.9,32523.36,47080677
2021-06-12,32450.12,32926.71,31620.23,32156.01,50082358
2021-06-13,32127.11,32839.71,31324.09,31905.79,70326234
2021-06-14,31906.0,32857.97,31188.69,31494.49,34223140
2021-06-15,31364.57,31925.96,30031.95,31013.27,64843988
2021-06-16,30970.24,31100.16,30493.33,30755.12,53908929
2021-06-17,30790.89,31289.2,29916.09,30350.75,57076182
2021-06-18,30234.43,30484.5,29966.25,30071.46,24235437
2021-06-19,30175.8,30455.52,29395.4,29619.87,53674293
2021-06-20,29732.69,30428.03,28725.95,29473.66,33294617
2021-06-21,29363.56,29458.61,29183.13,29224.34,57573636
2021-06-22,29343.37,29481.36,28875.39,29000.0,37772021
2021-06-23,28987.51,29952.99,28336.87,29044.47,27589453
2021-06-24,29080.93,29549.16,28573.74,28983.98,62620552
2021-06-25,28940.8,29099.18,28513.3,28810.16,52263802
2021-06-26,28889.94,29445.93,28187.43,28955.72,62444955
2021-06-27,28990.99,29458.41,28624.11,29086.0,31682431
2021-06-28,29014.96,30041.89,28718.61,29145.13,44739142
2021-06-29,29043.25,29283.19,28868.59,29084.61,43085094
2021-06-30,28957.19,29381.78,28562.31,29150.26,48911771
2021-07-01,29166.69,30343.58,28773.4,29289.77,17582022
2021-07-02,29340.08,29748.99,29012.33,29402.22,28417162
2021-07-03,29459.64,29874.85,29015.42,29356.88,60722169
2021-07-04,29346.49,29795.34,28794.99,29195.91,35835395
2021-07-05,29094.57,29220.95,28765.01,29078.07,58881078
2021-07-06,29018.57,30068.32,27728.2,29140.97,24628419
2021-07-07,29241.71,29687.65,29049.01,29185.18,59129617
